estado,lat,lon,municipio,valor,variavel,ZC
Parana,-22.736959710822703,-53.06059625758692,MARILENA,1329.563468049278,pet,7501
Parana,-24.052468721013547,-53.20679291796121,MARILUZ,1240.0337337801848,pet,7701
Parana,-23.400879341956127,-51.96739221863119,MARINGA,1079.6481890593889,pet,7701
Parana,-26.335672121794623,-52.58015015774385,MARIOPOLIS,1136.0072870662464,pet,6901
Parana,-24.439303014136467,-53.78067151397738,MARIPA,1260.9201625728924,pet,7701
Parana,-26.24450416566554,-53.09193229139415,MARMELEIRO,1175.355504565228,pet,6901
Parana,-25.099620590534784,-52.25222848589147,MARQUINHO,1119.8819997782948,pet,6801
Parana,-23.7536461918489,-51.65881554287439,MARUMBI,1133.3622841710153,pet,7701
Parana,-25.3594157022168,-53.90445283471576,MATELANDIA,1215.9664428012186,pet,7801
Parana,-25.76177431490732,-48.55481869985952,MATINHOS,985.6916851405624,pet,7901
Parana,-24.70129950592208,-52.21256980760981,MATO RICO,1135.8267543479308,pet,6801
Parana,-23.91291467726425,-51.17733055702496,MAUA DA SERRA,1110.2224191866524,pet,6801
Parana,-25.260852840271284,-54.10126903517666,MEDIANEIRA,1240.2812805229769,pet,7801
Parana,-24.43378073869086,-54.18445790967184,MERCEDES,1281.029026624678,pet,7801
Parana,-23.20072020723264,-52.74493820875961,MIRADOR,1249.7971872466908,pet,7601
Parana,-22.974144182667864,-51.48390307319446,MIRASELVA,1235.978131057733,pet,7601
Parana,-25.09612674723077,-54.22922798997401,MISSAL,1260.1136523956814,pet,7801
Parana,-24.02490395449478,-53.00120928509419,MOREIRA SALES,1219.4857561191227,pet,7701
Parana,-25.517045397372264,-48.856058541122096,MORRETES,987.5839101574142,pet,6901
Parana,-23.12935613590586,-51.73403487776526,MUNHOZ DE MELO,1175.5627589613323,pet,7701
Parana,-22.913106945817784,-51.79893624586849,NOSSA SENHORA DAS GRACAS,1244.085646947168,pet,7601
Parana,-23.167522127072218,-52.60991416650728,NOVA ALIANCA DO IVAI,1233.9078016405667,pet,7601
Parana,-23.343713415407777,-50.70495738036925,NOVA AMERICA DA COLINA,1217.890892801977,pet,7601
Parana,-24.504283796912453,-53.27363104247399,NOVA AURORA,1218.8751193794694,pet,7801
Parana,-24.655447895648656,-52.55066159387097,NOVA CANTU,1157.5895618381423,pet,6801
Parana,-23.190904910795005,-52.25011152374658,NOVA ESPERANCA,1160.5131777395948,pet,7601
Parana,-25.89903669553213,-53.25743935974528,NOVA ESPERANCA DO SUDOESTE,1181.8113020544145,pet,6801
Parana,-23.41715329881276,-50.53775118711008,NOVA FATIMA,1201.290062905983,pet,7601
Parana,-25.2207351216508,-52.55955539208397,NOVA LARANJEIRAS,1129.0573436832362,pet,6801
Parana,-22.786930964782226,-52.95338083910168,NOVA LONDRINA,1312.0322124589234,pet,7501
Parana,-23.42644826561626,-53.07101236571054,NOVA OLIMPIA,1265.9708983147675,pet,7601
Parana,-25.587929260982623,-53.37811626260654,NOVA PRATA DO IGUACU,1192.560626705972,pet,6801
Parana,-23.59250075540813,-50.74083817896855,NOVA SANTA BARBARA,1156.776019517206,pet,7701
Parana,-24.43955563896095,-53.95805631030108,NOVA SANTA ROSA,1268.7816842008124,pet,7701
Parana,-24.461044599608684,-51.94398751899757,NOVA TEBAS,1152.765870288439,pet,7701
Parana,-23.781411069667147,-51.53164841816389,NOVO ITACOLOMI,1147.1067209358416,pet,7701
Parana,-24.13419426337839,-50.947619719742086,ORTIGUEIRA,1121.8382113404066,pet,6701
Parana,-23.45939127210443,-52.23049544494426,OURIZONA,1121.6060166338368,pet,7601
Parana,-24.79322336928487,-53.90932111558325,OURO VERDE DO OESTE,1241.2054983281896,pet,7801
Parana,-23.46475420819482,-52.12202800418941,PAICANDU,1097.0308265856952,pet,7701
Parana,-26.449822266604603,-51.81308526077404,PALMAS,1040.1785057064712,pet,5901
Parana,-25.44309031941617,-50.05822028599283,PALMEIRA,995.1437512230297,pet,6801
Parana,-24.85380396065701,-52.244498974635306,PALMITAL,1131.499520126057,pet,6801
Parana,-24.26718374510919,-53.82210298381134,PALOTINA,1275.6015578772804,pet,7701
Parana,-23.264780299179108,-52.63474955505384,PARAISO DO NORTE,1226.4322362869202,pet,7601
Parana,-22.8484550638577,-52.14535788336986,PARANACITY,1260.431153046897,pet,7601
Parana,-25.54648769971796,-48.55301161799714,PARANAGUA,996.9743167689876,pet,7901
Parana,-22.661792182821618,-52.10143689611362,PARANAPOEMA,1302.1864805414552,pet,7501
Parana,-22.920556414665786,-52.510188523484594,PARANAVAI,1255.38329399022,pet,7601
Parana,-24.63161749449615,-54.25629099840873,PATO BRAGADO,1281.0696911785071,pet,7701
Parana,-26.16862377269908,-52.66268303083581,PATO BRANCO,1145.6870547969006,pet,6801
Parana,-26.176866231155486,-50.86071953630849,PAULA FREITAS,978.0713935995014,pet,6801
Parana,-26.06066500096741,-50.74847405055909,PAULO FRONTIN,974.113040837162,pet,6801
Parana,-23.931813439900903,-52.32679352414165,PEABIRU,1151.023645961208,pet,7701
Parana,-23.919218391813576,-53.366851000209664,PEROBAL,1264.4223093040878,pet,7701
Parana,-23.831858700728027,-53.70547739768763,PEROLA,1294.993916913947,pet,7601
Parana,-25.845756098592204,-53.75397071849756,PEROLA D'OESTE,1197.4517001903816,pet,6801
Parana,-26.08954469833596,-49.4512739228251,PIEN,929.7851192792796,pet,6801
Parana,-25.41810746419702,-49.15716946310438,PINHAIS,1001.2199072356216,pet,6801
Parana,-26.015339210697725,-53.47763641045995,PINHAL DE SAO BENTO,1191.6193112145909,pet,6801
Parana,-25.78500310686196,-51.63167140739613,PINHAO,1042.2186116264686,pet,6901
Parana,-24.46959895319243,-49.93751915349563,PIRAI DO SUL,1028.2767661449475,pet,6801
Parana,-25.470954816598457,-49.05434338153044,PIRAQUARA,994.4361523145844,pet,6901
Parana,-24.689922365384472,-51.779680861566696,PITANGA,1111.4960335258806,pet,6801
Parana,-23.208834484496908,-51.57186440901566,PITANGUEIRAS,1177.1121490818553,pet,7701
Parana,-23.09024707419461,-52.934461499397365,PLANALTINA DO PARANA,1284.080755968891,pet,7501
Parana,-25.733804688042632,-53.70992372086066,PLANALTO,1199.5743916155425,pet,7801
Parana,-25.140505539609578,-50.08311736062514,PONTA GROSSA,1006.5825071264117,pet,6801
Parana,-25.639381825594967,-48.47586419191938,PONTAL DO PARANA,993.774527422394,pet,7901
Parana,-22.74204378665904,-51.40965513359127,PORECATU,1309.7454963198722,pet,7501
Parana,-25.53017438565372,-49.89729738900273,PORTO AMAZONAS,986.50871973047,pet,6801
Parana,-25.58314521838751,-52.3821124813732,PORTO BARREIRO,1128.9156059199663,pet,6801
Parana,-22.831424015631228,-53.3131895997101,PORTO RICO,1336.1302186361272,pet,7501
Parana,-26.2282204236813,-51.22625945072554,PORTO VITORIA,993.6546146703806,pet,6801
Parana,-23.030519534139497,-51.40307244001605,PRADO FERREIRA,1237.1376267227286,pet,7601
Parana,-25.966186090393087,-53.72135461667047,PRANCHITA,1191.3247348484851,pet,6801
Parana,-23.263307703104253,-52.14863990106673,PRESIDENTE CASTELO BRANCO,1114.3787544309987,pet,7601
Parana,-22.860001647196498,-51.07371208373892,PRIMEIRO DE MAIO,1291.4280151237613,pet,7601
Parana,-25.12499531411195,-51.10372556216052,PRUDENTOPOLIS,1056.422567355772,pet,6801
Parana,-24.29753466819947,-53.138625465101605,QUARTO CENTENARIO,1228.7955040598963,pet,7701
Parana,-23.563836946442464,-49.930402374188965,QUATIGUA,1173.2101308441045,pet,7701
Parana,-25.36760927329889,-48.99432934655184,QUATRO BARRAS,988.7967356754496,pet,6901
Parana,-24.525980509247347,-54.00552690174055,QUATRO PONTES,1268.1302998544395,pet,7701
Parana,-25.457045365667675,-52.954396749111496,QUEDAS DO IGUACU,1163.8665538907685,pet,6801
Parana,-23.04384466708617,-53.52088768389069,QUERENCIA DO NORTE,1327.3427672633177,pet,7601
Parana,-23.82936319049485,-52.13949894940819,QUINTA DO SOL,1141.674753506781,pet,7701
Parana,-25.91363867526596,-49.48439058485072,QUITANDINHA,943.8076059414592,pet,6701
Parana,-25.097062397180764,-54.05274108086283,RAMILANDIA,1235.470638901672,pet,7801
Parana,-23.08023464959631,-50.91842653893256,RANCHO ALEGRE,1268.135887871595,pet,7601
Parana,-24.28907245155756,-52.9562729130635,RANCHO ALEGRE D'OESTE,1214.0867225846537,pet,7701
Parana,-25.673715600258053,-53.54309234604139,REALEZA,1193.7997635332167,pet,7801
Parana,-25.65808106418621,-50.62003055044363,REBOUCAS,995.240865699579,pet,6801
Parana,-26.227370888709224,-52.94667745549328,RENASCENCA,1163.5260427964856,pet,6901
Parana,-24.599126812734458,-50.95977625983888,RESERVA,1092.5949338199682,pet,6801
Parana,-25.86730661468668,-51.96301815114597,RESERVA DO IGUACU,1076.9782017070977,pet,6901
Parana,-23.26086575001164,-49.76232951557808,RIBEIRAO CLARO,1203.5870225678564,pet,7701
Parana,-23.447463716656888,-50.37403778455396,RIBEIRAO DO PINHAL,1191.6250222905455,pet,7601
Parana,-25.720354164941973,-50.79118544748317,RIO AZUL,987.069912597378,pet,6801
Parana,-23.797083537009733,-51.4330149079403,RIO BOM,1151.080013955985,pet,7701
Parana,-25.543758991009003,-52.603953642498695,RIO BONITO DO IGUACU,1140.8065128287883,pet,6801
Parana,-24.34405692690644,-51.35858350228136,RIO BRANCO DO IVAI,1140.0804524886876,pet,7801
Parana,-25.07782133709918,-49.34437651042237,RIO BRANCO DO SUL,993.5714865455884,pet,6801
Parana,-26.094222424621908,-49.68313372583854,RIO NEGRO,936.0396703603694,pet,6701
Parana,-23.271902903337743,-51.40876480448376,ROLANDIA,1184.95777262084,pet,7701
Parana,-24.56338129106926,-52.25064659876261,RONCADOR,1142.6013458728517,pet,6801
Parana,-23.476729204392427,-52.8031080938182,RONDON,1217.0780595730023,pet,7601
Parana,-24.320716967977884,-51.20817571769462,ROSARIO DO IVAI,1137.3475604545845,pet,7701
Parana,-23.348321382929853,-51.58401885455373,SABAUDIA,1144.3644568497284,pet,7701
Parana,-26.137588968064023,-53.41757943599072,SALGADO FILHO,1195.7471435929135,pet,6801
Parana,-23.629888612778124,-49.682244020825,SALTO DO ITARARE,1160.2108505227463,pet,7601
Parana,-25.7741254516288,-53.28832600772932,SALTO DO LONTRA,1183.259338966489,pet,6801
Parana,-23.25860039913739,-50.40782832748469,SANTA AMELIA,1224.2086913229018,pet,7601
Parana,-23.54366571159624,-50.79917549082752,SANTA CECILIA DO PAVAO,1177.0611022222224,pet,7701
Parana,-23.083611141379173,-53.36164046126351,SANTA CRUZ DE MONTE CASTELO,1323.552497949316,pet,7601
Parana,-23.06260288980161,-51.83845313814598,SANTA FE,1186.3818826135107,pet,7601
Parana,-24.88787209717956,-54.30647140025694,SANTA HELENA,1275.2853481636828,pet,7801
Parana,-22.69333752911705,-51.89839288012455,SANTA INES,1298.3921003942978,pet,7601
Parana,-23.11395944789957,-53.2398309922572,SANTA ISABEL DO IVAI,1317.0507866776773,pet,7501
Parana,-25.78303802142883,-53.422641471339126,SANTA IZABEL DO OESTE,1186.4400851388646,pet,6801
Parana,-25.395224340876347,-53.56851359452268,SANTA LUCIA,1198.0566874931496,pet,7801
Parana,-24.90969055099969,-51.92656233036067,SANTA MARIA DO OESTE,1103.1223614834676,pet,6801
Parana,-23.059346863332635,-50.53848262791588,SANTA MARIANA,1252.0362228248591,pet,7501
Parana,-23.153442150316035,-53.108627572498165,SANTA MONICA,1301.878766195524,pet,7501
Parana,-25.035426994520336,-53.611016821859565,SANTA TEREZA DO OESTE,1199.073392983027,pet,6801
Parana,-25.4526097157692,-54.43369171644267,SANTA TEREZINHA DE ITAIPU,1283.2022022178735,pet,7801
Parana,-23.75050041166362,-49.63213255955084,SANTANA DO ITARARE,1148.2602913356034,pet,7601
Parana,-23.29594435338773,-50.08524120824117,SANTO ANTONIO DA PLATINA,1208.0127345325263,pet,7701
Parana,-22.69846252968536,-52.35565282368566,SANTO ANTONIO DO CAIUA,1297.8165613758008,pet,7501
Parana,-23.580000866124266,-50.62998139401337,SANTO ANTONIO DO PARAISO,1152.3917439066256,pet,7701
Parana,-26.065355807832184,-53.62971479622245,SANTO ANTONIO DO SUDOESTE,1188.170506201412,pet,6801
Parana,-22.72168179587655,-51.80481737248429,SANTO INACIO,1295.1177154806246,pet,7501
Parana,-23.339138654729133,-52.4817906858197,SAO CARLOS DO IVAI,1193.6567851099835,pet,7601
Parana,-23.715965493472723,-50.777872359461234,SAO JERONIMO DA SERRA,1138.1088244264229,pet,6701
Parana,-25.77595184790261,-52.79452260530743,SAO JOAO,1159.578932342984,pet,6801
Parana,-22.83765865005825,-52.32987645335488,SAO JOAO DO CAIUA,1261.77117956519,pet,7601
Parana,-23.99210452215412,-51.846985596540335,SAO JOAO DO IVAI,1157.77946332737,pet,7701
Parana,-25.670168040596423,-50.2858646326368,SAO JOAO DO TRIUNFO,984.6758750164104,pet,6801
Parana,-25.65480314519253,-52.93954532135068,SAO JORGE D'OESTE,1169.501427448669,pet,6801
Parana,-23.43480987836494,-52.31735769633558,SAO JORGE DO IVAI,1143.4016989710458,pet,7601
Parana,-23.74861790335334,-53.89985293132861,SAO JORGE DO PATROCINIO,1297.1113940681305,pet,7701
Parana,-23.95852479199931,-49.671991597627326,SAO JOSE DA BOA VISTA,1122.7818802208697,pet,7601
Parana,-24.81602068895036,-54.11798691404925,SAO JOSE DAS PALMEIRAS,1258.7709523809524,pet,7801
Parana,-25.660475165852887,-49.092476254095374,SAO JOSE DOS PINHAIS,970.2231011036462,pet,6801
Parana,-23.3693611228735,-52.611246200693735,SAO MANOEL DO PARANA,1209.100515776699,pet,7601
Parana,-25.90777617385249,-50.44115649031188,SAO MATEUS DO SUL,972.4801339822666,pet,6801
Parana,-25.3868590341173,-54.26163696846737,SAO MIGUEL DO IGUACU,1260.9819365100411,pet,7801
Parana,-24.904349570490723,-53.899024208571134,SAO PEDRO DO IGUACU,1231.2939398662247,pet,7801
Parana,-23.84510059937271,-51.87137647346318,SAO PEDRO DO IVAI,1142.3443052109185,pet,7701
Parana,-22.77801158617605,-53.17567213449112,SAO PEDRO DO PARANA,1334.767111639983,pet,7501
Parana,-23.45403055195976,-50.72081392507806,SAO SEBASTIAO DA AMOREIRA,1192.540966134617,pet,7701
Parana,-23.52397909650336,-52.53880355899493,SAO TOME,1178.348635170604,pet,7601
Parana,-23.87452648657704,-50.60501593555065,SAPOPEMA,1125.1877562571103,pet,7701
Parana,-23.46780943637595,-51.86637369572907,SARANDI,1077.8943358946217,pet,7701
Parana,-25.71162102044104,-52.603657284585225,SAUDADE DO IGUACU,1145.19825946617,pet,6801
Parana,-24.243798203175743,-49.45147026338576,SENGES,1051.8754502126706,pet,6701
Parana,-25.476349822609176,-54.02715854766202,SERRANOPOLIS DO IGUACU,1229.7407197633229,pet,7801
Parana,-22.9321115913128,-50.876599523484735,SERTANEJA,1282.3545418517551,pet,7601
Parana,-23.056145642907776,-51.07199832275533,SERTANOPOLIS,1262.8894153823078,pet,7601
Parana,-23.638949645592746,-49.79285151440344,SIQUEIRA CAMPOS,1154.558275551865,pet,7601
Parana,-25.686156102507,-52.72317248107695,SULINA,1153.0516475869808,pet,6801
Parana,-23.82616787822466,-51.06719760072564,TAMARANA,1127.2398746374784,pet,7701
Parana,-23.197883068902147,-52.48301530370868,TAMBOARA,1206.853516429137,pet,7601
Parana,-23.65873852985424,-52.89013560193422,TAPEJARA,1209.31856936833,pet,7701
Parana,-23.32828523913331,-53.13272899392363,TAPIRA,1283.0535726563533,pet,7601
Parana,-25.31146665420985,-50.4091132044531,TEIXEIRA SOARES,1014.6736445204466,pet,6801
Parana,-24.24926152844484,-50.52175309124836,TELEMACO BORBA,1098.1353147294478,pet,6701
Parana,-23.69730663022491,-52.38777018639146,TERRA BOA,1148.6092485619138,pet,7701
Parana,-22.729180798688702,-52.6810318567809,TERRA RICA,1302.0069899372106,pet,7501
Parana,-24.20989779083613,-54.057150834551344,TERRA ROXA,1284.1797897269817,pet,7701
Parana,-24.65555107784756,-50.46770759813232,TIBAGI,1064.7445205557565,pet,6801
Parana,-25.900266419823748,-49.111387518021694,TIJUCAS DO SUL,939.271230608676,pet,6801
Parana,-24.704350204959365,-53.7776580318869,TOLEDO,1238.144764205308,pet,7701
Parana,-23.726051167211565,-49.96285189736774,TOMAZINA,1154.9068721925994,pet,7601
Parana,-25.43782634395528,-53.22389947455113,TRES BARRAS DO PARANA,1180.2259974045237,pet,6801
Parana,-24.94999779372469,-48.90113675807656,TUNAS DO PARANA,977.0518261926464,pet,6801
Parana,-23.87911913971659,-52.84366555131208,TUNEIRAS DO OESTE,1201.158378525536,pet,7701
Parana,-24.6483825555398,-53.508988229662094,TUPASSI,1219.532960513886,pet,7801
Parana,-25.014352714939825,-51.48041025127655,TURVO,1067.032985312701,pet,6801
Parana,-24.50464216591681,-53.02088392266619,UBIRATA,1212.1193798044849,pet,7801
Parana,-23.6758877306101,-53.41441613241033,UMUARAMA,1276.6064658167384,pet,7701
Parana,-26.110634438719384,-51.07552810501042,UNIAO DA VITORIA,991.5888905079628,pet,6801
Parana,-23.06728029938776,-52.10975636558037,UNIFLOR,1176.5917601890133,pet,7601
Parana,-23.21559263121681,-50.82906723705471,URAI,1249.9768720958668,pet,7601
Parana,-24.17218262850717,-50.24362405851169,VENTANIA,1092.0029044550147,pet,6701
Parana,-25.003483051150223,-53.921031276984905,VERA CRUZ DO OESTE,1227.5442016857678,pet,7801
Parana,-25.877240801107416,-52.9612259540245,VERE,1167.8883745644605,pet,6801
Parana,-23.53820016367401,-53.825423663000905,ALTO PARAISO,1305.9064396346696,pet,7701
Parana,-25.408510330511582,-52.23643867180329,VIRMOND,1113.9756845580896,pet,6801
Parana,-26.277366280973933,-52.80405672662671,VITORINO,1152.6641052095276,pet,6901
Parana,-23.853952605059376,-49.78394445888914,WENCESLAU BRAZ,1128.042084788514,pet,7601
Parana,-23.734814437800207,-53.59142981266087,XAMBRE,1289.281788925698,pet,7601
Parana,-23.3113634407236,-50.30617559636987,ABATIA,1307.3792528869258,pr,7601
Parana,-24.78198572393535,-48.81938139185752,ADRIANOPOLIS,1505.5121654501218,pr,6801
Parana,-26.025500944348547,-49.30915503163259,AGUDOS DO SUL,1568.6403436426117,pr,6801
Parana,-25.284879262939167,-49.32279352221987,ALMIRANTE TAMANDARE,1749.5906884596338,pr,6801
Parana,-24.81271986316362,-52.69190706204459,ALTAMIRA DO PARANA,1673.702793734963,pr,6801
Parana,-23.075624088388185,-52.32303483177894,ALTO PARANA,1256.3205391949652,pr,7601
Parana,-24.09684947018157,-53.401071102162526,ALTO PIQUIRI,1487.5405716218495,pr,7701
Parana,-23.876836349520453,-53.974932192088026,ALTONIA,1458.8646258941806,pr,7701
Parana,-22.80922893558029,-51.25530154606044,ALVORADA DO SUL,1261.6751660939292,pr,7601
Parana,-23.126876710233294,-52.8333538472672,AMAPORA,1259.556435984457,pr,7501
Parana,-25.917283996956755,-53.48086809030535,AMPERE,1936.3859418410816,pr,6801
Parana,-24.687080113934048,-53.08655087063656,ANAHY,1678.7455756929637,pr,7801
Parana,-23.01718055051018,-50.27099665255532,ANDIRA,1179.990758913968,pr,7601
Parana,-23.19104998532254,-51.91753450172287,ANGULO,1276.5541507720254,pr,7701
Parana,-25.297100885708645,-48.7244665273992,ANTONINA,1963.9122764282647,pr,7901
Parana,-25.96009381969834,-50.12756374361736,ANTONIO OLINTO,1503.2646753560218,pr,6701
Parana,-23.57170063598918,-51.44568867694088,APUCARANA,1488.612680561287,pr,7701
Parana,-23.43956963527952,-51.43083876311044,ARAPONGAS,1475.6216203631848,pr,7701
Parana,-24.095755998577165,-49.97129056843969,ARAPOTI,1333.3898019930114,pr,6701
Parana,-24.34288952365188,-51.81722970490522,ARAPUA,1510.2847378277158,pr,7801
Parana,-23.95506448944045,-52.576466981472535,ARARUNA,1457.9815127345582,pr,7701
Parana,-25.604969936681385,-49.44231491033618,ARAUCARIA,1468.8738063740225,pr,6701
Parana,-24.376993236989662,-51.53702162149531,ARIRANHA DO IVAI,1549.8996441856698,pr,7801
Parana,-23.407406302644542,-50.87466862808969,ASSAI,1405.4359169732,pr,7601
Parana,-24.42580258623949,-53.58351313409039,ASSIS CHATEAUBRIAND,1539.9578046149695,pr,7701
Parana,-23.249470863065923,-51.69896029598928,ASTORGA,1325.1757567746204,pr,7701
Parana,-23.12802687944233,-52.0638700653777,ATALAIA,1269.860460251046,pr,7601
Parana,-25.51804596070944,-49.69338755907608,BALSA NOVA,1532.8427895595437,pr,6801
Parana,-23.159503330307786,-50.34627106138839,BANDEIRANTES,1215.667652143845,pr,7601
Parana,-24.075758318247303,-52.03864893883746,BARBOSA FERRAZ,1468.5885831359726,pr,7701
Parana,-23.10506013380549,-50.1593385850829,BARRA DO JACARE,1225.1292808503572,pr,7601
Parana,-26.241908430713966,-53.519212482667626,BARRACAO,1978.3765164351064,pr,6901
Parana,-25.880407446406785,-53.63361857818678,BELA VISTA DA CAROBA,1897.2131475117728,pr,6801
Parana,-23.00413808718452,-51.23480342228881,BELA VISTA DO PARAISO,1341.2939640477298,pr,7601
Parana,-26.170427998184792,-51.52454412973263,BITURUNA,1789.225863687425,pr,5901
Parana,-24.255841644600213,-52.747322857525695,BOA ESPERANCA,1552.5999571393584,pr,7701
Parana,-25.639586036122544,-53.225372443202986,BOA ESPERANCA DO IGUACU,1902.081664193867,pr,6801
Parana,-24.85672317507604,-51.56843653231792,BOA VENTURA DE SAO ROQUE,1661.72497875698,pr,6801
Parana,-25.43266098078551,-53.42118635347359,BOA VISTA DA APARECIDA,1818.7005230725144,pr,7801
Parana,-25.114230004895,-48.93272682020478,BOCAIUVA DO SUL,1748.0054159102542,pr,6801
Parana,-26.159463843088123,-53.55884085619456,BOM JESUS DO SUL,1958.3290047835728,pr,6901
Parana,-23.71266702285502,-51.82362800284434,BOM SUCESSO,1406.19912405303,pr,7701
Parana,-26.084413561472672,-52.83758885653265,BOM SUCESSO DO SUL,1908.23762745098,pr,6801
Parana,-23.938595016521305,-51.58983615401616,BORRAZOPOLIS,1521.5208984484395,pr,7701
Parana,-24.805170453203203,-53.091972801765934,BRAGANEY,1743.5242191663997,pr,6801
Parana,-25.88404703372891,-53.64082875724508,BELA VISTA DA CAROBA,1897.213134765625,pr,6801
Parana,-24.166286313334595,-53.5402438695913,BRASILANDIA DO SUL,1468.2605822701998,pr,7701
Parana,-22.810681847610088,-51.71224159334099,CAFEARA,1276.908124598587,pr,7601
Parana,-24.698163552252915,-53.36623365452108,CAFELANDIA,1685.7215769173715,pr,6801
Parana,-23.98144024298088,-53.57535063961108,CAFEZAL DO SUL,1404.6098623752362,pr,7601
Parana,-23.66737619258017,-51.33432332727234,CALIFORNIA,1527.525104777871,pr,7701
Parana,-22.996351533747795,-50.08379603326436,CAMBARA,1220.6870835332372,pr,7601
Parana,-23.180489859512114,-51.28425743320313,CAMBE,1422.5039168017283,pr,7701
Parana,-23.63104377381792,-51.56584125869474,CAMBIRA,1471.701848025712,pr,7701
Parana,-24.60777679062426,-52.78275947275158,CAMPINA DA LAGOA,1639.6611783968065,pr,7801
Parana,-25.13060458649609,-51.78031643622133,CAMPINA DO SIMAO,1742.3420123865274,pr,6901
Parana,-25.18579286153949,-48.84433052479307,CAMPINA GRANDE DO SUL,1816.9835601619204,pr,6901
Parana,-24.931120798371616,-53.01374204441723,CAMPO BONITO,1769.219436485196,pr,6801
Parana,-25.97729785910995,-49.65590425492028,CAMPO DO TENENTE,1433.7822467095198,pr,6701
Parana,-25.29231922977588,-49.61967781933465,CAMPO LARGO,1636.1932614352545,pr,6801
Parana,-25.286641276869897,-49.46574350541317,CAMPO MAGRO,1674.3816828206209,pr,6801
Parana,-24.104511030961483,-52.38005136675874,CAMPO MOURAO,1536.9538694465125,pr,7801
Parana,-24.642279670996388,-51.25757478146409,CANDIDO DE ABREU,1552.7534211205789,pr,6801
Parana,-25.521215911142423,-52.01984808182168,CANDOI,1750.5614661236582,pr,6801
Parana,-25.28627403458064,-52.132626865056906,CANTAGALO,1753.0003322789864,pr,6801
Parana,-25.609641770709448,-53.76193853124615,CAPANEMA,1774.6797841372208,pr,7801
Parana,-25.48368607949452,-53.58959506130368,CAPITAO LEONIDAS MARQUES,1794.7742667686814,pr,7801
Parana,-24.89276250078533,-50.151090599312745,CARAMBEI,1564.9232616644724,pr,6801
Parana,-23.45859835220994,-49.71195941215549,CARLOPOLIS,1329.373949330622,pr,7601
Parana,-25.03059492414602,-53.3811164505534,CASCAVEL,1790.062836949376,pr,6801
Parana,-24.798786564748468,-49.8414261016661,CASTRO,1639.1250546956082,pr,6801
Parana,-25.243098645680288,-53.156368586127456,CATANDUVAS,1827.3738453365224,pr,6801
Parana,-22.809870919748484,-51.56448307662657,CENTENARIO DO SUL,1261.3893788455905,pr,7601
Parana,-24.87500082181302,-49.27871513434264,CERRO AZUL,1434.7984540654688,pr,6701
Parana,-25.24225120804488,-53.76264470253064,CEU AZUL,1803.280755073299,pr,7801
Parana,-25.810745228939496,-52.45577030351382,CHOPINZINHO,1830.192477808388,pr,6801
Parana,-23.726894618385938,-52.62646477057447,CIANORTE,1389.6040709959143,pr,7701
Parana,-23.38130483284468,-52.95839369159364,CIDADE GAUCHA,1317.0995795107035,pr,7601
Parana,-26.34412038857464,-52.35717733650711,CLEVELANDIA,2089.360838192613,pr,6901
Parana,-25.315455270484502,-49.1766589642582,COLOMBO,1764.7745822964805,pr,6801
Parana,-22.83539872000621,-51.96962767100713,COLORADO,1269.848187456926,pr,7601
Parana,-23.604334400216025,-50.50400364428752,CONGONHINHAS,1410.1932949578938,pr,7701
Parana,-23.592972298516298,-50.12680335282696,CONSELHEIRO MAIRINCK,1381.2453404486612,pr,7701
Parana,-25.723965479929227,-49.519246042687584,CONTENDA,1415.2080125962211,pr,6701
Parana,-24.74487683797181,-53.23821444019202,CORBELIA,1730.8778835757378,pr,6801
Parana,-23.22709508868132,-50.62060276248493,CORNELIO PROCOPIO,1278.0407495647396,pr,7601
Parana,-26.18029936976928,-51.92457184630248,CORONEL DOMINGOS SOARES,1850.116878732173,pr,5901
Parana,-25.99364659762484,-52.56281647951831,CORONEL VIVIDA,1880.5027042483653,pr,6801
Parana,-24.12944351515861,-52.143603470766536,CORUMBATAI DO SUL,1482.1668940967074,pr,7801
Parana,-25.92205119008845,-51.23186226588281,CRUZ MACHADO,1727.6958263454785,pr,6801
Parana,-25.59487641702953,-53.12917203925363,CRUZEIRO DO IGUACU,1899.3951066060813,pr,6801
Parana,-23.75555186597149,-53.08421064348642,CRUZEIRO DO OESTE,1425.9257364227751,pr,7701
Parana,-22.987194495150863,-52.16186126220335,CRUZEIRO DO SUL,1260.7367517573066,pr,7601
Parana,-24.02093011012163,-51.47562183964224,CRUZMALTINA,1548.4278340840838,pr,7801
Parana,-25.475931521073555,-49.28904245544162,CURITIBA,1614.19873007532,pr,6801
Parana,-24.0109366048826,-50.4655501844636,CURIUVA,1401.3859896339488,pr,6701
Parana,-24.954290982333024,-54.10046431039312,DIAMANTE D'OESTE,1715.4512937595125,pr,7801
Parana,-22.63551682255624,-52.89242179629403,DIAMANTE DO NORTE,1208.3992046946184,pr,7501
Parana,-24.990223729869204,-52.70384168835956,DIAMANTE DO SUL,1733.3828571428576,pr,6801
Parana,-25.749351908921057,-53.07473959626724,DOIS VIZINHOS,1905.249507754552,pr,6801
Parana,-23.34692260012622,-53.28861422007859,DOURADINA,1333.8710416952097,pr,7601
Parana,-23.56083710366656,-52.21434843407629,DOUTOR CAMARGO,1322.8426640926643,pr,7601
Parana,-24.62598992202382,-49.3924326849088,DOUTOR ULYSSES,1441.8571428571424,pr,6701
