,ano,mes,variavel,media,min,max,desvio
338,2019,3,Ia,0,0,0,0
339,2019,4,Ia,0,0,0,0
340,2019,5,Ia,0,0,0,0
341,2019,6,Ia,"0,06954827276",0,"3,361344538","0,3572418616"
342,2019,7,Ia,"1,099513475",0,"8,055009823","2,093963891"
343,2019,8,Ia,"3,891376102",0,"14,60869565","3,87836788"
344,2019,9,Ia,0,0,0,0
345,2019,10,Ia,"5,573328002",0,"17,4863388","3,458162289"
346,2019,11,Ia,0,0,0,0
347,2019,12,Ia,"0,5802472089",0,"12,31751825","1,755920227"
348,2020,1,Ia,0,0,0,0
349,2020,2,Ia,0,0,0,0
350,2020,3,Ia,"0,2429235841",0,"10,14023732","1,24223081"
351,2020,4,Ia,"15,77978692","6,067677946","30,2259887","4,037737175"
352,2020,5,Ia,"14,27662861",0,"29,96389892","6,720451777"
353,2020,6,Ia,0,0,0,0
354,2020,7,Ia,"9,760594363",0,"20,11385199","3,423541307"
355,2020,8,Ia,0,0,0,0
356,2020,9,Ia,"18,71903331","11,05032823","27,43243243","2,433195242"
357,2020,10,Ia,0,0,0,0
358,2020,11,Ia,0,0,0,0
359,2020,12,Ia,0,0,0,0
360,1991,1,Ih,"81,00102157",36,"143,5845214","18,99449999"
361,1991,2,Ih,"140,5306017","68,38365897","279,956427","33,44380852"
362,1991,3,Ih,"247,037623","128,1032771","366,1464586","40,18168234"
363,1991,4,Ih,"101,1774753","9,389671362","296,5616046","53,92780418"
364,1991,5,Ih,"6,517995365","3,067484663","25,40834846","3,448843328"
365,1991,6,Ih,"168,6946957","108,6556169","251,7162471","26,15989238"
366,1991,7,Ih,"1,925834772","1,76056338","2,070393375",0
367,1991,8,Ih,"5,754504621","4,379562044","21,39037433","1,607025834"
368,1991,9,Ih,"3,908150195","2,412545235","4,566210046","0,5786369565"
369,1991,10,Ih,"100,0450572","57,22070845","157,2904707","16,1575026"
370,1991,11,Ih,"3,982387829","3,308519438","5,25210084","0,4253629395"
371,1991,12,Ih,"51,09908604","18,94736842","89,37605396","11,84263454"
372,1992,1,Ih,"32,43937409","5,025125628","64,13730804","10,40382"
373,1992,2,Ih,"101,1484715","54,75763016","183,9348079","16,36268738"
374,1992,3,Ih,"212,0241002","94,46564885","359,5641646","41,12778566"
375,1992,4,Ih,"5,680752654","2,386634845","44,1826215","5,785862531"
376,1992,5,Ih,"287,7197037","201,2288786","403,0418251","31,23338207"
377,1992,6,Ih,"3,653603715","1,795332136","6,622516556","0,7977061138"
378,1992,7,Ih,"133,5035465","65,47619048","230,7692308","26,83030469"
379,1992,8,Ih,"28,14950716","3,436426117","104,3841336","22,16246904"
380,1992,9,Ih,"77,63893946","33,01237964","146,6431095","21,89868609"
381,1992,10,Ih,"15,93892721","3,861003861","61,61137441","13,96809607"
382,1992,11,Ih,"13,19405957","4,277159966","53,30490405","10,48779508"
383,1992,12,Ih,"3,519558405","2,096436059","5,050505051","0,5939672796"
384,1993,1,Ih,"172,4601493","109,2564492","260,9126984","23,07039748"
385,1993,2,Ih,"211,4052571","131,6831683","361,4775726","28,54723796"
386,1993,3,Ih,"175,549582","76,63551402","247,6190476","27,61427346"
387,1993,4,Ih,"138,5449833","63,90532544","297,3760933","38,69314763"
388,1993,5,Ih,"177,4794855","126,5625","256,7049808","19,71511868"
389,1993,6,Ih,"124,8479981","81,43939394","183,9622642","17,2748616"
390,1993,7,Ih,"152,8177269","72,69503546","256,25","35,19462542"
391,1993,8,Ih,"3,75276953","3,048780488","5,263157895","0,7661257164"
392,1993,9,Ih,"295,7131337","207,5471698","422,459893","26,78666546"
393,1993,10,Ih,"96,85143264","71,16104869","142,8571429","11,06679149"
394,1993,11,Ih,"32,05110284","13,08139535","59,91189427","6,85775762"
395,1993,12,Ih,"31,29147211","10,09372747","55,90062112","7,758560215"
396,1994,1,Ih,"128,6661309","74,04520655","190,8713693","17,73576812"
397,1994,2,Ih,"179,0511011","88,77721943","274,9445676","27,61623951"
398,1994,3,Ih,"100,445719","23,10536044","215,1300236","32,40098313"
399,1994,4,Ih,"138,0262754","69,18238994","291,0569106","35,52999151"
400,1994,5,Ih,"84,05412196","37,15670436","155,1724138","25,44066747"
401,1994,6,Ih,"78,88337482","47,61904762","139,2111369","14,59223825"
402,1994,7,Ih,"1,761524365","1,572327044","1,883239171",0
403,1994,8,Ih,0,0,0,0
404,1994,9,Ih,0,0,0,0
405,1994,10,Ih,"26,7573307","6,903353057","61,63522013","10,61951591"
406,1994,11,Ih,"4,223418198","3,210272873","11,14488349","0,6798144586"
407,1994,12,Ih,"120,2312151","68,78698225","177,3485514","19,42299498"
408,1995,1,Ih,"419,8170312","303,3057851","585,0340136","30,45437785"
409,1995,2,Ih,"247,0150559","150,712831","462,7071823","40,91754125"
410,1995,3,Ih,"175,120246","73,03370787","322,0930233","41,92618763"
411,1995,4,Ih,"207,7161002","114,6424518","391,3649025","43,83777337"
412,1995,5,Ih,"7,512896252","3,496503497","45,08196721","6,976355148"
413,1995,6,Ih,"49,45805773","7,619047619","105,8823529","21,19804561"
414,1995,7,Ih,"65,07512333","39,51890034","96,77419355","11,32359624"
415,1995,8,Ih,"4,017185995","2,69541779","13,24503311","1,128348487"
416,1995,9,Ih,"78,88460082","30,08423586","164,5367412","23,70556958"
417,1995,10,Ih,"184,1042675","115,1776103","279,5698925","29,93499094"
418,1995,11,Ih,"7,0227701","3,50877193","23,30743618","3,401261814"
419,1995,12,Ih,"45,71615597","16,47058824","76,20817844","11,18623622"
420,1996,1,Ih,"152,0339939","93,84615385","232,9434698","23,16868981"
421,1996,2,Ih,"363,6184282","237,5745527","562,992126","36,54711698"
422,1996,3,Ih,"455,7785954","243,5064935","723,3146067","74,32198246"
423,1996,4,Ih,"36,50771329","3,663003663","130,8270677","25,92080581"
424,1996,5,Ih,"4,050166105","1,795332136","14,76793249","1,503422195"
425,1996,6,Ih,"134,7321343","69,76744186","222,5201072","27,61156751"
426,1996,7,Ih,"10,80130869","4,048582996","50,84745763","9,170949023"
427,1996,8,Ih,"13,79379962","4,41826215","61,74957118","11,80717777"
428,1996,9,Ih,"217,3677393","133,5078534","322,2416813","24,75636041"
429,1996,10,Ih,"83,3152454","52,63157895","131,147541","13,47075004"
430,1996,11,Ih,"52,91618829","29,38634399","92,57265877","8,529900832"
431,1996,12,Ih,"64,64069459","21,70418006","119,5219124","18,23375604"
432,1997,1,Ih,"378,0448441","270,8883026","522,5653207","27,39139199"
433,1997,2,Ih,"242,3702981","153,7769784","369,96337","22,96794089"
434,1997,3,Ih,"4,060836239","2,85986654","5,903187721","0,650191503"
435,1997,4,Ih,"13,38091948","3,537735849","92,32954545","17,00741109"
436,1997,5,Ih,"11,82922931","4,777070064","58,93909627","11,14153142"
437,1997,6,Ih,"161,8117124","55,25846702","299,3197279","52,16942402"
438,1997,7,Ih,"129,9744777","86,95652174","176,5913758","16,59388571"
439,1997,8,Ih,"14,68205484","4,137931034","59,11330049","11,09876196"
440,1997,9,Ih,"134,2965669","84,48928121","208,1377152","17,75470729"
441,1997,10,Ih,"180,5391955","123,0283912","267,6691729","13,35644619"
442,1997,11,Ih,"233,8695844","161,1969112","316,1209068","17,62288366"
443,1997,12,Ih,"72,17898478","42,01050263","110,5947955","11,06482825"
444,1998,1,Ih,"87,92002005","56,54761905","133,7325349","11,11647733"
445,1998,2,Ih,"290,1035128","175,2786221","545,5904335","42,43977132"
446,1998,3,Ih,"395,6983148","216,5242165","580,9641533","54,55680727"
447,1998,4,Ih,"271,0451208","172,7379553","465,648855","40,61524073"
448,1998,5,Ih,"48,00307853","12,88244767","136,71875","23,2976092"
449,1998,6,Ih,"61,16160554","30,94777563","128,8782816","16,42227438"
450,1998,7,Ih,"101,0327063","52,3364486","157,6576577","15,22222168"
451,1998,8,Ih,"258,6048515","149,5468278","464,6271511","50,09493285"
452,1998,9,Ih,"192,2454576","105,680317","327,7467412","30,83116401"
453,1998,10,Ih,"211,0463303","144,989339","298,2708934","20,33323576"
454,1998,11,Ih,"2,392677579","1,721170396","3,351955307","0,4873222229"
455,1998,12,Ih,"7,757601173","4,65477114","33,39694656","3,780466374"
456,1999,1,Ih,"258,279063","165,1299246","363,1522897","31,66682575"
457,1999,2,Ih,"252,3580522","151,9468186","445,6654457","39,9452535"
458,1999,3,Ih,"121,4380991","45,70895522","214,4549763","28,66893995"
459,1999,4,Ih,"44,8717804","10,9223301","101,6129032","15,172551"
460,1999,5,Ih,"14,07870293","4,431314623","33,96226415","6,506320858"
461,1999,6,Ih,"162,5348679","102,3454158","253,9267016","26,24002683"
462,1999,7,Ih,"126,0715538","70,24029575","203,3096927","19,51060522"
463,1999,8,Ih,"0,7759075883",0,"1,610305958","0,7413756226"
464,1999,9,Ih,"7,664510888","5,530973451","31,51862464","3,527933097"
465,1999,10,Ih,"77,21699931","20,24291498","157,0014144","26,28202837"
466,1999,11,Ih,"27,64683934","4,472271914","64,26155581","11,7129926"
467,1999,12,Ih,"17,28665269","4,590665647","40,46242775","7,058281923"
468,2000,1,Ih,"98,09258868","54,7112462","167,5126904","18,28843354"
469,2000,2,Ih,"230,1352292","141,6666667","368,0297398","25,97438704"
470,2000,3,Ih,"142,6630626","47,83808648","216,6874222","26,96097648"
471,2000,4,Ih,"2,018337448","1,117318436","2,781641168","0,5726504082"
472,2000,5,Ih,"1,667183461","1,503759398","1,897533207",0
473,2000,6,Ih,"12,54004707","7,194244604","82,19178082","10,54046942"
474,2000,7,Ih,"39,67873436","5,235602094","88,23529412","19,7812366"
475,2000,8,Ih,"53,40677496","12,26993865","88,02816901","13,09268974"
476,2000,9,Ih,"234,3172458","155,6156969","360,2811951","25,18854887"
477,2000,10,Ih,"83,78128553","48,18181818","135,9003398","13,91586673"
478,2000,11,Ih,"76,59136706","40,03558719","128,5046729","14,1552232"
479,2000,12,Ih,"82,62195913","43,83975813","120,1834862","11,85952727"
480,2001,1,Ih,"78,74315594","51,02040816","121,4771623","8,64546111"
481,2001,2,Ih,"443,3724193","277,5250227","647,6190476","43,30418702"
482,2001,3,Ih,"165,7134417","69,89247312","247,4690664","28,28271092"
483,2001,4,Ih,"100,5204491","37,16608595","174,2313324","24,96717633"
484,2001,5,Ih,"283,2714968","191,9866444","397,515528","38,77552257"
485,2001,6,Ih,"154,8552699","107,1428571","253,0413625","21,1586459"
486,2001,7,Ih,"144,9887845","100,1697793","195,0718686","13,5900475"
487,2001,8,Ih,"4,309056537","2,781641168","9,900990099","0,6797874444"
488,2001,9,Ih,"27,84646161","4,750593824","84,17508418","15,2518146"
489,2001,10,Ih,"167,5974116","122,2515391","233,5135135","14,43267012"
490,2001,11,Ih,"82,15220888","45,72907679","127,7056277","11,57036225"
491,2001,12,Ih,"33,87323219","5,62248996","61,71648987","10,66087974"
492,2002,1,Ih,"153,661302","100,8403361","221,5686275","18,18605618"
493,2002,2,Ih,"119,2670005","71,22774133","198,8304094","17,86640528"
494,2002,3,Ih,"100,357611","29,14979757","229,2929293","35,99880201"
495,2002,4,Ih,"208,505277","116,9451074","338,0062305","31,88127338"
496,2002,5,Ih,"144,0759567","103,9370079","223,9382239","17,08972373"
497,2002,6,Ih,"3,776069639","1,821493625","9,090909091","0,8159967092"
498,2002,7,Ih,"12,5949871","3,629764065","72,52747253","11,04777221"
499,2002,8,Ih,"40,34660536","5,617977528","113,1447587","25,82576919"
500,2002,9,Ih,"88,12604887","43,32552693","161,1510791","18,24855475"
501,2002,10,Ih,"78,37632908","42,87045666","117,8489703","12,14021375"
502,2002,11,Ih,"95,15139289","60,3378922","151,6064257","14,65851851"
503,2002,12,Ih,"65,90279442","35,71428571","103,4816248","10,50679872"
504,2003,1,Ih,"182,2531416","103,0927835","275,0556793","29,08508622"
505,2003,2,Ih,"57,71172964","26,5914585","103,0927835","10,30975452"
506,2003,3,Ih,"184,7757947","82,43727599","268,8413948","29,72191722"
507,2003,4,Ih,"67,77857891","30,58823529","140,4011461","18,49827374"
508,2003,5,Ih,"3,176469712","1,445086705","3,565062389","0,1088722524"
509,2003,6,Ih,"32,08604464","5,72519084","108,2949309","19,45741531"
