,ano,mes,variavel,media,min,max,desvio
209,2008,6,Ia,"24,09602671","2,083333333","55,51257253","10,17185847"
210,2008,7,Ia,"78,93697759","51,05633803","99,86376022","7,894256175"
211,2008,8,Ia,0,0,0,0
212,2008,9,Ia,"46,74959087","22,79661017","73,15689981","8,800514883"
213,2008,10,Ia,"11,9451461",0,"31,83421517","6,94131724"
214,2008,11,Ia,"2,028771063",0,"22,5975976","5,276523041"
215,2008,12,Ia,"67,6867994","48,78193702","89,55321945","7,580877068"
216,2009,1,Ia,0,0,0,0
217,2009,2,Ia,0,0,0,0
218,2009,3,Ia,"23,71324743","10,45655376","33,84865745","5,94673884"
219,2009,4,Ia,"78,78144465","56,30099728","92,62948207","6,594201194"
220,2009,5,Ia,"11,6622964",0,"40,30470914","10,5992174"
221,2009,6,Ia,0,0,0,0
222,2009,7,Ia,0,0,0,0
223,2009,8,Ia,"11,73726182","5,257936508","17,72009029","2,159748651"
224,2009,9,Ia,"0,5620323618",0,"5,470459519","1,152799043"
225,2009,10,Ia,0,0,0,0
226,2009,11,Ia,"0,002271144648",0,"1,125401929","0,05855025015"
227,2009,12,Ia,"0,1884781294",0,"3,978159126","0,643725826"
228,2010,1,Ia,0,0,0,0
229,2010,2,Ia,0,0,0,0
230,2010,3,Ia,"2,562423807",0,"9,189640769","2,501472473"
231,2010,4,Ia,"4,703372365",0,"19,72132905","4,619982443"
232,2010,5,Ia,"2,60342405",0,"17,5035868","5,321477609"
233,2010,6,Ia,"42,32127836","21,10960758","80,06430868","10,08406857"
234,2010,7,Ia,"46,53843245","11,61048689","80,73529412","12,52034778"
235,2010,8,Ia,"79,45549935","63,48470806","95,05263158","4,903771775"
236,2010,9,Ia,"13,66620673",0,"57,12890625","18,60480177"
237,2010,10,Ia,"0,2268399148",0,"6,523534269","0,9578563586"
238,2010,11,Ia,"27,3991277","10,86092715","54,99635303","11,31466904"
239,2010,12,Ia,"0,3211219277",0,"5,769230769","0,9185123858"
240,2011,1,Ia,"0,6607888796",0,"8,918249381","1,674610216"
241,2011,2,Ia,0,0,0,0
242,2011,3,Ia,"21,6585961","6,701479547","34,55083909","7,363577829"
243,2011,4,Ia,"4,603795602",0,"31,59041394","5,786953218"
244,2011,5,Ia,"83,37786794","56,27962085","99,07284768","6,209853063"
245,2011,6,Ia,"0,7236813672",0,"10,9375","1,936732402"
246,2011,7,Ia,"9,894249403",0,"40,21571649","9,142977986"
247,2011,8,Ia,"55,69001511","19,53578337","80,49886621","13,16943031"
248,2011,9,Ia,"87,09975363","66,90419636","106,405694","6,628312985"
249,2011,10,Ia,0,0,0,0
250,2011,11,Ia,"8,918185917","5,783456624","24,4760479","3,687479557"
251,2011,12,Ia,"62,23334851","49,41103534","74,26273458","3,773569943"
252,2012,1,Ia,"0,1035129962",0,"4,621513944","0,5186634931"
253,2012,2,Ia,"18,20810834","7,5","33,25","4,87189867"
254,2012,3,Ia,"53,48000601","33,05497564","68,13186813","7,495601005"
255,2012,4,Ia,"0,0001949573061",0,"0,1064962726","0,005792207287"
256,2012,5,Ia,"17,1195924","8,901734104","39,74193548","4,578438244"
257,2012,6,Ia,0,0,0,0
258,2012,7,Ia,"29,91516465","12,66149871","52,11480363","7,795576655"
259,2012,8,Ia,"91,14581949","72,87414966","106,0963618","4,103829798"
260,2012,9,Ia,"64,19246555","49,40805051","79,4982699","4,764097374"
261,2012,10,Ia,"13,09112812",0,"42,88","14,9945382"
262,2012,11,Ia,"23,65768074","5,434015526","53,17521041","11,54876356"
263,2012,12,Ia,"11,54980534",0,"25,1665433","6,667017641"
264,2013,1,Ia,"20,29537303",0,"46,68125456","14,50428284"
265,2013,2,Ia,0,0,0,0
266,2013,3,Ia,"13,98578715",0,"40,89253188","8,873230987"
267,2013,4,Ia,"0,03903632071",0,"3,67965368","0,3252070424"
268,2013,5,Ia,0,0,0,0
269,2013,6,Ia,0,0,0,0
270,2013,7,Ia,"28,80897936","5,375","49,6382055","10,27193053"
271,2013,8,Ia,"92,34547181","68,04901037","109,6529284","5,352027119"
272,2013,9,Ia,"48,12905442","27,41208296","65,71136131","6,426367092"
273,2013,10,Ia,0,0,0,0
274,2013,11,Ia,"12,86565112","6,723283793","41,33333333","7,764845691"
275,2013,12,Ia,"48,80835423","36,08779858","61,18466899","3,801807876"
276,2014,1,Ia,"3,313765555",0,"13,64942529","3,796215764"
277,2014,2,Ia,0,0,0,0
278,2014,3,Ia,"6,447414161",0,"12,18637993","3,135472718"
279,2014,4,Ia,"6,665134029",0,"21,64261931","3,80009622"
280,2014,5,Ia,"4,131877835",0,"25,95204513","5,016887752"
281,2014,6,Ia,"4,231448442",0,"24,87309645","5,003008081"
282,2014,7,Ia,"1,253627928",0,"21,16788321","3,579316264"
283,2014,8,Ia,"61,82888149","38,30171635","91,124871","11,18493039"
284,2014,9,Ia,"5,4579875",0,"30,41788144","7,519828461"
285,2014,10,Ia,"66,09403314","43,54731966","83,98268398","9,065424391"
286,2014,11,Ia,"6,348542934",0,"35,49180328","10,93313811"
287,2014,12,Ia,"0,3262642912",0,"4,71771075","0,7085342265"
288,2015,1,Ia,"0,7440509675",0,"6,106321839","1,490952832"
289,2015,2,Ia,"0,01265615065",0,"2,34082397","0,1266650373"
290,2015,3,Ia,"20,84107587","1,314708299","53,21188878","11,95289195"
291,2015,4,Ia,"27,47201124","12,79069767","56,02536998","8,2192465"
292,2015,5,Ia,"0,0677454056",0,"3,802816901","0,388934616"
293,2015,6,Ia,"26,00230418",0,"85,92471358","22,57995425"
294,2015,7,Ia,0,0,0,0
295,2015,8,Ia,"20,28331093",0,"54,06852248","15,50318867"
296,2015,9,Ia,"3,178394912",0,"24,64788732","5,04991735"
297,2015,10,Ia,0,0,0,0
298,2015,11,Ia,0,0,0,0
299,2015,12,Ia,0,0,0,0
300,2016,1,Ia,0,0,0,0
301,2016,2,Ia,0,0,0,0
302,2016,3,Ia,"25,37758945","10,79295154","42,78688525","6,230861775"
303,2016,4,Ia,"46,62159963","10,28911565","61,62570888","10,19643918"
304,2016,5,Ia,0,0,0,0
305,2016,6,Ia,0,0,0,0
306,2016,7,Ia,"28,91823917","12,21945137","51,66908563","7,21594091"
307,2016,8,Ia,"7,791276321",0,"20,70484581","4,858234474"
308,2016,9,Ia,"65,58424168","41,80035651","79,36660269","5,397465447"
309,2016,10,Ia,0,0,0,0
310,2016,11,Ia,"25,09812733","13,69294606","40,3348554","3,474742432"
311,2016,12,Ia,"14,12134781",0,"32,07981581","8,249114497"
312,2017,1,Ia,"10,09300194",0,"30,62240664","9,387614727"
313,2017,2,Ia,"1,808871028",0,"9,045226131","2,468460506"
314,2017,3,Ia,"42,90193762","18,87072808","59,35162095","8,88214389"
315,2017,4,Ia,"0,1880515572",0,"9,344790548","1,064451068"
316,2017,5,Ia,0,0,0,0
